"Step","robustness_e9_3_full_og - train/loss","robustness_e9_3_full_og - train/loss__MIN","robustness_e9_3_full_og - train/loss__MAX"
"26200","0.15135499011725187","0.15135499011725187","0.15135499011725187"
"26400","0.15523203890770673","0.15523203890770673","0.15523203890770673"
"26600","0.14838487032800912","0.14838487032800912","0.14838487032800912"
"26800","0.15369181651622058","0.15369181651622058","0.15369181651622058"
"27000","0.1513809645175934","0.1513809645175934","0.1513809645175934"
"27200","0.15194080486893655","0.15194080486893655","0.15194080486893655"
"27400","0.15422174021601676","0.15422174021601676","0.15422174021601676"
"27600","0.15110610647127032","0.15110610647127032","0.15110610647127032"
"27800","0.151232092641294","0.151232092641294","0.151232092641294"
"28000","0.1517419443279505","0.1517419443279505","0.1517419443279505"
"28200","0.1496861164085567","0.1496861164085567","0.1496861164085567"
"28400","0.14989459548145534","0.14989459548145534","0.14989459548145534"
"28600","0.14704152507707477","0.14704152507707477","0.14704152507707477"
"28800","0.1400899868644774","0.1400899868644774","0.1400899868644774"
"29000","0.13898606706410646","0.13898606706410646","0.13898606706410646"
"29200","0.14385456504300237","0.14385456504300237","0.14385456504300237"
"29400","0.1434797028452158","0.1434797028452158","0.1434797028452158"
"29600","0.146647605355829","0.146647605355829","0.146647605355829"
"29800","0.13940660370513797","0.13940660370513797","0.13940660370513797"
"30000","0.14340786635875702","0.14340786635875702","0.14340786635875702"
"30200","0.142917645778507","0.142917645778507","0.142917645778507"
"30400","0.1425070426799357","0.1425070426799357","0.1425070426799357"
"30600","0.13893606217578053","0.13893606217578053","0.13893606217578053"
"30800","0.1485170004889369","0.1485170004889369","0.1485170004889369"
"31000","0.1416274976544082","0.1416274976544082","0.1416274976544082"
"31200","0.1449351665377617","0.1449351665377617","0.1449351665377617"
"31400","0.14013140477240085","0.14013140477240085","0.14013140477240085"
"31600","0.14355719707906245","0.14355719707906245","0.14355719707906245"
"31800","0.13598739417269826","0.13598739417269826","0.13598739417269826"
"32000","0.1399347649514675","0.1399347649514675","0.1399347649514675"
"32200","0.13778206922113895","0.13778206922113895","0.13778206922113895"
"32400","0.14132638718932866","0.14132638718932866","0.14132638718932866"
"32600","0.1376472848840058","0.1376472848840058","0.1376472848840058"
"32800","0.13838703548535705","0.13838703548535705","0.13838703548535705"
"33000","0.14080092458054425","0.14080092458054425","0.14080092458054425"
"33200","0.13896438896656035","0.13896438896656035","0.13896438896656035"
"33400","0.1348153601028025","0.1348153601028025","0.1348153601028025"
"33600","0.1377216075733304","0.1377216075733304","0.1377216075733304"
"33800","0.13552453914657236","0.13552453914657236","0.13552453914657236"
"34000","0.1405751040764153","0.1405751040764153","0.1405751040764153"
"34200","0.1347608893737197","0.1347608893737197","0.1347608893737197"
"34400","0.13539593452587723","0.13539593452587723","0.13539593452587723"
"34600","0.13443168990314006","0.13443168990314006","0.13443168990314006"
"34800","0.13047250613570213","0.13047250613570213","0.13047250613570213"
"35000","0.1320758276991546","0.1320758276991546","0.1320758276991546"
"35200","0.13051986569538712","0.13051986569538712","0.13051986569538712"
"35400","0.1335518219694495","0.1335518219694495","0.1335518219694495"
"35600","0.13753045907244085","0.13753045907244085","0.13753045907244085"
"35800","0.1272673385962844","0.1272673385962844","0.1272673385962844"
"36000","0.13216709999367596","0.13216709999367596","0.13216709999367596"
"36200","0.1333263475447893","0.1333263475447893","0.1333263475447893"
"36400","0.12974438155069948","0.12974438155069948","0.12974438155069948"
"36600","0.12765416299924254","0.12765416299924254","0.12765416299924254"
"36800","0.1340290583856404","0.1340290583856404","0.1340290583856404"
"37000","0.1298632600158453","0.1298632600158453","0.1298632600158453"
"37200","0.13087904481217266","0.13087904481217266","0.13087904481217266"
"37400","0.12507421115413309","0.12507421115413309","0.12507421115413309"
"37600","0.1296454376541078","0.1296454376541078","0.1296454376541078"
"37800","0.1291697981581092","0.1291697981581092","0.1291697981581092"
"38000","0.13366666544228792","0.13366666544228792","0.13366666544228792"
"38200","0.13485732670873404","0.13485732670873404","0.13485732670873404"
"38400","0.12886934630572797","0.12886934630572797","0.12886934630572797"
"38600","0.13012784227728844","0.13012784227728844","0.13012784227728844"
"38800","0.12513935405761004","0.12513935405761004","0.12513935405761004"
"39000","0.1251724736765027","0.1251724736765027","0.1251724736765027"
"39200","0.12436694437637925","0.12436694437637925","0.12436694437637925"
"39400","0.12945625077933073","0.12945625077933073","0.12945625077933073"
"39600","0.12976529931649566","0.12976529931649566","0.12976529931649566"
"39800","0.12786790162324904","0.12786790162324904","0.12786790162324904"
"40000","0.12597622068598865","0.12597622068598865","0.12597622068598865"
"40200","0.11771922800689935","0.11771922800689935","0.11771922800689935"
"40400","0.1298765025101602","0.1298765025101602","0.1298765025101602"
"40600","0.12902511268854142","0.12902511268854142","0.12902511268854142"
"40800","0.12473815700039267","0.12473815700039267","0.12473815700039267"
"41000","0.1239079824090004","0.1239079824090004","0.1239079824090004"
"41200","0.12831786228343844","0.12831786228343844","0.12831786228343844"
"41400","0.1239657137542963","0.1239657137542963","0.1239657137542963"
"41600","0.127875564917922","0.127875564917922","0.127875564917922"
"41800","0.12022189848124981","0.12022189848124981","0.12022189848124981"
"42000","0.12855947030708192","0.12855947030708192","0.12855947030708192"
"42200","0.1227689471654594","0.1227689471654594","0.1227689471654594"
"42400","0.12535066129639744","0.12535066129639744","0.12535066129639744"
"42600","0.11930685173720121","0.11930685173720121","0.11930685173720121"
"42800","0.12015393218025565","0.12015393218025565","0.12015393218025565"
"43000","0.11797133821994066","0.11797133821994066","0.11797133821994066"
"43200","0.11950822833925485","0.11950822833925485","0.11950822833925485"
"43400","0.12486244404688478","0.12486244404688478","0.12486244404688478"
"43600","0.12005284052342176","0.12005284052342176","0.12005284052342176"
"43800","0.11572975110262633","0.11572975110262633","0.11572975110262633"
"44000","0.12600771326571703","0.12600771326571703","0.12600771326571703"
"44200","0.1173233338817954","0.1173233338817954","0.1173233338817954"
"44400","0.11573110736906528","0.11573110736906528","0.11573110736906528"
"44600","0.12185669168829918","0.12185669168829918","0.12185669168829918"
"44800","0.11836116157472133","0.11836116157472133","0.11836116157472133"
"45000","0.1208595460653305","0.1208595460653305","0.1208595460653305"
"45200","0.1233933368511498","0.1233933368511498","0.1233933368511498"
"45400","0.12056150754913687","0.12056150754913687","0.12056150754913687"
"45600","0.12168738016858698","0.12168738016858698","0.12168738016858698"
"45800","0.11280534893274308","0.11280534893274308","0.11280534893274308"
"46000","0.11756174040958285","0.11756174040958285","0.11756174040958285"
"46200","0.12167140706442296","0.12167140706442296","0.12167140706442296"
"46400","0.11161191561259329","0.11161191561259329","0.11161191561259329"
"46600","0.11427337188273669","0.11427337188273669","0.11427337188273669"
"46800","0.115885104034096","0.115885104034096","0.115885104034096"
"47000","0.11801643289625645","0.11801643289625645","0.11801643289625645"
"47200","0.11796653587371111","0.11796653587371111","0.11796653587371111"
"47400","0.11708453517407179","0.11708453517407179","0.11708453517407179"
"47600","0.1147583225928247","0.1147583225928247","0.1147583225928247"
"47800","0.11526710221543908","0.11526710221543908","0.11526710221543908"
"48000","0.12108740611001849","0.12108740611001849","0.12108740611001849"
"48200","0.11722007635049522","0.11722007635049522","0.11722007635049522"
"48400","0.1228257754072547","0.1228257754072547","0.1228257754072547"
"48600","0.11776010241359472","0.11776010241359472","0.11776010241359472"
"48800","0.12230059493333101","0.12230059493333101","0.12230059493333101"
"49000","0.11347849056124687","0.11347849056124687","0.11347849056124687"
"49200","0.1149619404785335","0.1149619404785335","0.1149619404785335"
"49400","0.1174877667054534","0.1174877667054534","0.1174877667054534"
"49600","0.11083510464057326","0.11083510464057326","0.11083510464057326"
"49800","0.1138857221417129","0.1138857221417129","0.1138857221417129"
"50000","0.11896289858967066","0.11896289858967066","0.11896289858967066"
"50200","0.11468077793717385","0.11468077793717385","0.11468077793717385"
"50400","0.11799881380051375","0.11799881380051375","0.11799881380051375"
"50600","0.10897520981729031","0.10897520981729031","0.10897520981729031"
"50800","0.11294528370723128","0.11294528370723128","0.11294528370723128"
"51000","0.11078179061412811","0.11078179061412811","0.11078179061412811"
"51200","0.11416860187426209","0.11416860187426209","0.11416860187426209"
"51400","0.11694986280053854","0.11694986280053854","0.11694986280053854"
"51600","0.11194554271176457","0.11194554271176457","0.11194554271176457"
"51800","0.11247451238334179","0.11247451238334179","0.11247451238334179"
"52000","0.11400670763105154","0.11400670763105154","0.11400670763105154"
"52200","0.11571808228269219","0.11571808228269219","0.11571808228269219"
"52400","0.11063053192570806","0.11063053192570806","0.11063053192570806"
"52600","0.11429683553054928","0.11429683553054928","0.11429683553054928"
"52800","0.10804114803671837","0.10804114803671837","0.10804114803671837"
"53000","0.11041153250262141","0.11041153250262141","0.11041153250262141"
"53200","0.11291247054003178","0.11291247054003178","0.11291247054003178"
"53400","0.11467441022396088","0.11467441022396088","0.11467441022396088"
"53600","0.10907910106703639","0.10907910106703639","0.10907910106703639"
"53800","0.11066488994285464","0.11066488994285464","0.11066488994285464"
"54000","0.11675700690597296","0.11675700690597296","0.11675700690597296"
"54200","0.10781856147572398","0.10781856147572398","0.10781856147572398"
"54400","0.11448860449716448","0.11448860449716448","0.11448860449716448"
"54600","0.11405117683112621","0.11405117683112621","0.11405117683112621"
"54800","0.10576711440458894","0.10576711440458894","0.10576711440458894"
"55000","0.10953843627125025","0.10953843627125025","0.10953843627125025"
"55200","0.1095010083541274","0.1095010083541274","0.1095010083541274"
"55400","0.10843396115116775","0.10843396115116775","0.10843396115116775"
"55600","0.1157858992740512","0.1157858992740512","0.1157858992740512"
"55800","0.11218735815957188","0.11218735815957188","0.11218735815957188"
"56000","0.11651997035369277","0.11651997035369277","0.11651997035369277"
"56200","0.10827822262421251","0.10827822262421251","0.10827822262421251"
"56400","0.11079999659210443","0.11079999659210443","0.11079999659210443"
"56600","0.10899538839235902","0.10899538839235902","0.10899538839235902"
"56800","0.10735213212668895","0.10735213212668895","0.10735213212668895"
"57000","0.10730007953941822","0.10730007953941822","0.10730007953941822"
"57200","0.10400672259740532","0.10400672259740532","0.10400672259740532"
"57400","0.1106984107941389","0.1106984107941389","0.1106984107941389"
"57600","0.10189497651532292","0.10189497651532292","0.10189497651532292"
"57800","0.11000289514660835","0.11000289514660835","0.11000289514660835"
"58000","0.10400749645195902","0.10400749645195902","0.10400749645195902"
"58200","0.10564440159127116","0.10564440159127116","0.10564440159127116"
"58400","0.10649670012295247","0.10649670012295247","0.10649670012295247"
"58600","0.10804435722529888","0.10804435722529888","0.10804435722529888"
"58800","0.10954583566635848","0.10954583566635848","0.10954583566635848"
"59000","0.1020350597705692","0.1020350597705692","0.1020350597705692"
"59200","0.107559426818043","0.107559426818043","0.107559426818043"
"59400","0.10604769986122847","0.10604769986122847","0.10604769986122847"
"59600","0.11024414291605353","0.11024414291605353","0.11024414291605353"
"59800","0.10224516139365733","0.10224516139365733","0.10224516139365733"
"60000","0.10185116725042462","0.10185116725042462","0.10185116725042462"
"60200","0.10906057565473021","0.10906057565473021","0.10906057565473021"
"60400","0.10487892892211675","0.10487892892211675","0.10487892892211675"
"60600","0.10586238324642182","0.10586238324642182","0.10586238324642182"
"60800","0.10864047853276133","0.10864047853276133","0.10864047853276133"
"61000","0.10922942480072378","0.10922942480072378","0.10922942480072378"
"61200","0.10309026163071394","0.10309026163071394","0.10309026163071394"
"61400","0.11394759479910135","0.11394759479910135","0.11394759479910135"
"61600","0.10404687125235795","0.10404687125235795","0.10404687125235795"
"61800","0.10288393791764974","0.10288393791764974","0.10288393791764974"
"62000","0.10058994574472307","0.10058994574472307","0.10058994574472307"
"62200","0.10203954708762467","0.10203954708762467","0.10203954708762467"
"62400","0.10058948135003448","0.10058948135003448","0.10058948135003448"
"62600","0.1032908439449966","0.1032908439449966","0.1032908439449966"
"62800","0.10765321450307966","0.10765321450307966","0.10765321450307966"
"63000","0.10645849397405982","0.10645849397405982","0.10645849397405982"
"63200","0.10551168758422136","0.10551168758422136","0.10551168758422136"
"63400","0.1010056431684643","0.1010056431684643","0.1010056431684643"
"63600","0.1040964154433459","0.1040964154433459","0.1040964154433459"
"63800","0.10573379375971853","0.10573379375971853","0.10573379375971853"
"64000","0.10048992244526744","0.10048992244526744","0.10048992244526744"
"64200","0.10550730999559164","0.10550730999559164","0.10550730999559164"
"64400","0.10432711166329682","0.10432711166329682","0.10432711166329682"
"64600","0.10107663618400693","0.10107663618400693","0.10107663618400693"
"64800","0.1043114675860852","0.1043114675860852","0.1043114675860852"
"65000","0.1067404448799789","0.1067404448799789","0.1067404448799789"
"65200","0.10246859296225011","0.10246859296225011","0.10246859296225011"
"65400","0.10318357857875526","0.10318357857875526","0.10318357857875526"
"65600","0.09796631522476673","0.09796631522476673","0.09796631522476673"
"65800","0.10050156995654107","0.10050156995654107","0.10050156995654107"
"66000","0.10647994430735708","0.10647994430735708","0.10647994430735708"
"66200","0.10245869606733322","0.10245869606733322","0.10245869606733322"
"66400","0.10212073417380452","0.10212073417380452","0.10212073417380452"
"66600","0.10596501002088189","0.10596501002088189","0.10596501002088189"
"66800","0.10552993003278971","0.10552993003278971","0.10552993003278971"
"67000","0.1062632848508656","0.1062632848508656","0.1062632848508656"
"67200","0.0993518947251141","0.0993518947251141","0.0993518947251141"
"67400","0.10063694322481752","0.10063694322481752","0.10063694322481752"
"67600","0.10379021845757962","0.10379021845757962","0.10379021845757962"
"67800","0.10382762270979583","0.10382762270979583","0.10382762270979583"
"68000","0.10370514100417495","0.10370514100417495","0.10370514100417495"
"68200","0.10256128512322903","0.10256128512322903","0.10256128512322903"
"68400","0.10018411916680633","0.10018411916680633","0.10018411916680633"
"68600","0.10147011237218977","0.10147011237218977","0.10147011237218977"
"68800","0.10420300567522645","0.10420300567522645","0.10420300567522645"
"69000","0.10627128723077477","0.10627128723077477","0.10627128723077477"
"69200","0.09861515955068172","0.09861515955068172","0.09861515955068172"
"69400","0.09745509518310427","0.09745509518310427","0.09745509518310427"
"69600","0.10248440727591515","0.10248440727591515","0.10248440727591515"
"69800","0.10155175109393895","0.10155175109393895","0.10155175109393895"
"70000","0.10410740688443183","0.10410740688443183","0.10410740688443183"
"70200","0.1031018079817295","0.1031018079817295","0.1031018079817295"
"70400","0.09979873321950436","0.09979873321950436","0.09979873321950436"
"70600","0.10536438427865505","0.10536438427865505","0.10536438427865505"
"70800","0.09624482797458768","0.09624482797458768","0.09624482797458768"
"71000","0.09495987543836236","0.09495987543836236","0.09495987543836236"
"71200","0.09586130619049073","0.09586130619049073","0.09586130619049073"
"71400","0.09436219312250614","0.09436219312250614","0.09436219312250614"
"71600","0.09731280720792711","0.09731280720792711","0.09731280720792711"
"71800","0.09573680902831257","0.09573680902831257","0.09573680902831257"
"72000","0.09856063779443502","0.09856063779443502","0.09856063779443502"
"72200","0.09625159184448422","0.09625159184448422","0.09625159184448422"
"72400","0.09958485799841582","0.09958485799841582","0.09958485799841582"
"72600","0.09459677728824317","0.09459677728824317","0.09459677728824317"
"72800","0.09391167468391359","0.09391167468391359","0.09391167468391359"
"73000","0.0958486706018448","0.0958486706018448","0.0958486706018448"
"73200","0.09340701648965478","0.09340701648965478","0.09340701648965478"
"73400","0.09825253841467202","0.09825253841467202","0.09825253841467202"
"73600","0.09559375381097197","0.09559375381097197","0.09559375381097197"
"73800","0.0953714382275939","0.0953714382275939","0.0953714382275939"
"74000","0.09156932024285197","0.09156932024285197","0.09156932024285197"
"74200","0.0947562474757433","0.0947562474757433","0.0947562474757433"
"74400","0.09028754972852766","0.09028754972852766","0.09028754972852766"
"74600","0.09712892860174178","0.09712892860174178","0.09712892860174178"
"74800","0.10072631236165762","0.10072631236165762","0.10072631236165762"
"75000","0.09597554752603173","0.09597554752603173","0.09597554752603173"
"75200","0.09797336734831333","0.09797336734831333","0.09797336734831333"
"75400","0.09784243673086167","0.09784243673086167","0.09784243673086167"
"75600","0.09605442194268107","0.09605442194268107","0.09605442194268107"
"75800","0.09528206875547766","0.09528206875547766","0.09528206875547766"
"76000","0.09504496611654759","0.09504496611654759","0.09504496611654759"
"76200","0.0944538751244545","0.0944538751244545","0.0944538751244545"
"76400","0.09546839390881359","0.09546839390881359","0.09546839390881359"
"76600","0.0948697825986892","0.0948697825986892","0.0948697825986892"
"76800","0.09807223992422223","0.09807223992422223","0.09807223992422223"
"77000","0.09723103936761618","0.09723103936761618","0.09723103936761618"
"77200","0.10348573783412576","0.10348573783412576","0.10348573783412576"
"77400","0.09578502899967134","0.09578502899967134","0.09578502899967134"
"77600","0.09432195711880922","0.09432195711880922","0.09432195711880922"
"77800","0.09662974709644914","0.09662974709644914","0.09662974709644914"
"78000","0.10006281866692007","0.10006281866692007","0.10006281866692007"
"78200","0.0989874306321144","0.0989874306321144","0.0989874306321144"
"78400","0.09631617216393351","0.09631617216393351","0.09631617216393351"
"78600","0.09160551093518735","0.09160551093518735","0.09160551093518735"
"78800","0.10268252521753311","0.10268252521753311","0.10268252521753311"
"79000","0.09533501302823424","0.09533501302823424","0.09533501302823424"
"79200","0.09545781683176756","0.09545781683176756","0.09545781683176756"
"79400","0.09745557757094503","0.09745557757094503","0.09745557757094503"
"79600","0.09421603105962277","0.09421603105962277","0.09421603105962277"
"79800","0.09411739600822329","0.09411739600822329","0.09411739600822329"
"80000","0.09603448919020593","0.09603448919020593","0.09603448919020593"
"80200","0.0964064771682024","0.0964064771682024","0.0964064771682024"
"80400","0.09787214418873191","0.09787214418873191","0.09787214418873191"
"80600","0.09448655360378325","0.09448655360378325","0.09448655360378325"
"80800","0.0969119811616838","0.0969119811616838","0.0969119811616838"
"81000","0.09258827149868011","0.09258827149868011","0.09258827149868011"
"81200","0.09388513704761862","0.09388513704761862","0.09388513704761862"
"81400","0.08820633359253406","0.08820633359253406","0.08820633359253406"
"81600","0.09401568881236017","0.09401568881236017","0.09401568881236017"
"81800","0.09250751024112105","0.09250751024112105","0.09250751024112105"
"82000","0.09398970472626388","0.09398970472626388","0.09398970472626388"
"82200","0.09057140927761793","0.09057140927761793","0.09057140927761793"
"82400","0.09005375813692808","0.09005375813692808","0.09005375813692808"
"82600","0.0979658298753202","0.0979658298753202","0.0979658298753202"
"82800","0.09519164660945535","0.09519164660945535","0.09519164660945535"
"83000","0.09397050742991268","0.09397050742991268","0.09397050742991268"
"83200","0.09860496420878917","0.09860496420878917","0.09860496420878917"
"83400","0.09113708610646426","0.09113708610646426","0.09113708610646426"
"83600","0.09735451409593225","0.09735451409593225","0.09735451409593225"
"83800","0.09194413062185049","0.09194413062185049","0.09194413062185049"
"84000","0.09460143243893981","0.09460143243893981","0.09460143243893981"
"84200","0.098484639339149","0.098484639339149","0.098484639339149"
"84400","0.09271360302343964","0.09271360302343964","0.09271360302343964"
"84600","0.09550312750041484","0.09550312750041484","0.09550312750041484"
"84800","0.09295676812529564","0.09295676812529564","0.09295676812529564"
"85000","0.09080683303996921","0.09080683303996921","0.09080683303996921"
"85200","0.08959078977815807","0.08959078977815807","0.08959078977815807"
"85400","0.08831522468477487","0.08831522468477487","0.08831522468477487"
"85600","0.09374986603856086","0.09374986603856086","0.09374986603856086"
"85800","0.0889281767886132","0.0889281767886132","0.0889281767886132"
"86000","0.0910404435172677","0.0910404435172677","0.0910404435172677"
"86200","0.09273765170946717","0.09273765170946717","0.09273765170946717"
"86400","0.09115710108540952","0.09115710108540952","0.09115710108540952"
"86600","0.09167794642969966","0.09167794642969966","0.09167794642969966"
"86800","0.08820433042943478","0.08820433042943478","0.08820433042943478"
