"Step","robustness_e8_5_no3 - train/loss","robustness_e8_5_no3 - train/loss__MIN","robustness_e8_5_no3 - train/loss__MAX"
"87000","0.05394253731705248","0.05394253731705248","0.05394253731705248"
"87200","0.0538405348919332","0.0538405348919332","0.0538405348919332"
"87400","0.05771024553105235","0.05771024553105235","0.05771024553105235"
"87600","0.0524295265506953","0.0524295265506953","0.0524295265506953"
"87800","0.05240392717532814","0.05240392717532814","0.05240392717532814"
"88000","0.0537534234020859","0.0537534234020859","0.0537534234020859"
"88200","0.05190304949879646","0.05190304949879646","0.05190304949879646"
"88400","0.053766595628112555","0.053766595628112555","0.053766595628112555"
"88600","0.05270840348675847","0.05270840348675847","0.05270840348675847"
"88800","0.052495271037332716","0.052495271037332716","0.052495271037332716"
"89000","0.05331210497301072","0.05331210497301072","0.05331210497301072"
"89200","0.051107204454019665","0.051107204454019665","0.051107204454019665"
"89400","0.05496289946138859","0.05496289946138859","0.05496289946138859"
"89600","0.05120458665303886","0.05120458665303886","0.05120458665303886"
"89800","0.05329792977310717","0.05329792977310717","0.05329792977310717"
"90000","0.053126092897728086","0.053126092897728086","0.053126092897728086"
"90200","0.052179210111498835","0.052179210111498835","0.052179210111498835"
"90400","0.05272179501131177","0.05272179501131177","0.05272179501131177"
"90600","0.05247648376971483","0.05247648376971483","0.05247648376971483"
"90800","0.051586210075765845","0.051586210075765845","0.051586210075765845"
"91000","0.050618267226964234","0.050618267226964234","0.050618267226964234"
"91200","0.053824964417144655","0.053824964417144655","0.053824964417144655"
"91400","0.054285714328289034","0.054285714328289034","0.054285714328289034"
"91600","0.05208137799054384","0.05208137799054384","0.05208137799054384"
"91800","0.052841383926570416","0.052841383926570416","0.052841383926570416"
"92000","0.051495636729523536","0.051495636729523536","0.051495636729523536"
"92200","0.05419451692141593","0.05419451692141593","0.05419451692141593"
"92400","0.05252328235656023","0.05252328235656023","0.05252328235656023"
"92600","0.050319935707375404","0.050319935707375404","0.050319935707375404"
"92800","0.05435104885138571","0.05435104885138571","0.05435104885138571"
"93000","0.05509742519818246","0.05509742519818246","0.05509742519818246"
"93200","0.05301009410526603","0.05301009410526603","0.05301009410526603"
"93400","0.050439024111256","0.050439024111256","0.050439024111256"
"93600","0.051735312268137934","0.051735312268137934","0.051735312268137934"
"93800","0.050325590372085574","0.050325590372085574","0.050325590372085574"
"94000","0.0491042869258672","0.0491042869258672","0.0491042869258672"
"94200","0.05059742423705757","0.05059742423705757","0.05059742423705757"
"94400","0.049222324872389436","0.049222324872389436","0.049222324872389436"
"94600","0.05455299563705921","0.05455299563705921","0.05455299563705921"
"94800","0.04944310134276748","0.04944310134276748","0.04944310134276748"
"95000","0.05230938173830509","0.05230938173830509","0.05230938173830509"
"95200","0.05169379204511643","0.05169379204511643","0.05169379204511643"
"95400","0.05321282429620624","0.05321282429620624","0.05321282429620624"
"95600","0.05056397007778287","0.05056397007778287","0.05056397007778287"
"95800","0.049387609027326106","0.049387609027326106","0.049387609027326106"
"96000","0.05152974084019661","0.05152974084019661","0.05152974084019661"
"96200","0.051727822311222554","0.051727822311222554","0.051727822311222554"
"96400","0.05010873829014599","0.05010873829014599","0.05010873829014599"
"96600","0.04884626783896238","0.04884626783896238","0.04884626783896238"
"96800","0.049847638383507725","0.049847638383507725","0.049847638383507725"
"97000","0.05046528651379049","0.05046528651379049","0.05046528651379049"
"97200","0.049858390167355535","0.049858390167355535","0.049858390167355535"
"97400","0.051321470122784374","0.051321470122784374","0.051321470122784374"
"97600","0.049377291053533556","0.049377291053533556","0.049377291053533556"
"97800","0.05140626274049282","0.05140626274049282","0.05140626274049282"
"98000","0.05035394426435232","0.05035394426435232","0.05035394426435232"
"98200","0.04732610181905329","0.04732610181905329","0.04732610181905329"
"98400","0.04900280105881393","0.04900280105881393","0.04900280105881393"
"98600","0.05029444168321788","0.05029444168321788","0.05029444168321788"
"98800","0.04734042230993509","0.04734042230993509","0.04734042230993509"
"99000","0.049647190403193237","0.049647190403193237","0.049647190403193237"
"99200","0.0503240919392556","0.0503240919392556","0.0503240919392556"
"99400","0.049939759047701954","0.049939759047701954","0.049939759047701954"
"99600","0.04819224570412189","0.04819224570412189","0.04819224570412189"
"99800","0.04950621645431966","0.04950621645431966","0.04950621645431966"
"100000","0.05092469975352287","0.05092469975352287","0.05092469975352287"
"100200","0.04882239770144224","0.04882239770144224","0.04882239770144224"
"100400","0.04985559952445328","0.04985559952445328","0.04985559952445328"
"100600","0.05050243379548192","0.05050243379548192","0.05050243379548192"
"100800","0.05020974528975785","0.05020974528975785","0.05020974528975785"
"101000","0.05009140468202531","0.05009140468202531","0.05009140468202531"
"101200","0.04911946235224605","0.04911946235224605","0.04911946235224605"
"101400","0.050053011318668725","0.050053011318668725","0.050053011318668725"
"101600","0.04904804724268615","0.04904804724268615","0.04904804724268615"
"101800","0.04868144762702286","0.04868144762702286","0.04868144762702286"
"102000","0.048020599032752215","0.048020599032752215","0.048020599032752215"
"102200","0.04771710840985179","0.04771710840985179","0.04771710840985179"
"102400","0.04730137990321964","0.04730137990321964","0.04730137990321964"
"102600","0.0487827186845243","0.0487827186845243","0.0487827186845243"
"102800","0.048351147826761004","0.048351147826761004","0.048351147826761004"
"103000","0.050317851258441806","0.050317851258441806","0.050317851258441806"
"103200","0.04971976866479963","0.04971976866479963","0.04971976866479963"
"103400","0.048086634324863556","0.048086634324863556","0.048086634324863556"
"103600","0.04739695966243744","0.04739695966243744","0.04739695966243744"
"103800","0.04772301664575934","0.04772301664575934","0.04772301664575934"
"104000","0.046779027273878455","0.046779027273878455","0.046779027273878455"
"104200","0.04995849085040391","0.04995849085040391","0.04995849085040391"
"104400","0.04611082067713142","0.04611082067713142","0.04611082067713142"
"104600","0.048649530280381444","0.048649530280381444","0.048649530280381444"
"104800","0.04678956092335284","0.04678956092335284","0.04678956092335284"
"105000","0.045920584499835965","0.045920584499835965","0.045920584499835965"
"105200","0.04820803239010275","0.04820803239010275","0.04820803239010275"
"105400","0.049905400713905694","0.049905400713905694","0.049905400713905694"
"105600","0.04660544869489968","0.04660544869489968","0.04660544869489968"
"105800","0.0477229387126863","0.0477229387126863","0.0477229387126863"
"106000","0.04879980552010238","0.04879980552010238","0.04879980552010238"
"106200","0.047073823809623716","0.047073823809623716","0.047073823809623716"
"106400","0.04738557473756373","0.04738557473756373","0.04738557473756373"
"106600","0.048773217727430165","0.048773217727430165","0.048773217727430165"
"106800","0.04677183819934726","0.04677183819934726","0.04677183819934726"
"107000","0.048812601352110505","0.048812601352110505","0.048812601352110505"
"107200","0.04717480826191604","0.04717480826191604","0.04717480826191604"
"107400","0.04668815395794809","0.04668815395794809","0.04668815395794809"
"107600","0.04717549404595047","0.04717549404595047","0.04717549404595047"
"107800","0.044452470485121014","0.044452470485121014","0.044452470485121014"
"108000","0.04755644647404551","0.04755644647404551","0.04755644647404551"
"108200","0.04556619537994266","0.04556619537994266","0.04556619537994266"
"108400","0.04566163572482765","0.04566163572482765","0.04566163572482765"
"108600","0.04755944594275206","0.04755944594275206","0.04755944594275206"
"108800","0.04628572941757739","0.04628572941757739","0.04628572941757739"
"109000","0.04659018643200397","0.04659018643200397","0.04659018643200397"
"109200","0.046636257404461506","0.046636257404461506","0.046636257404461506"
"109400","0.04812272018752992","0.04812272018752992","0.04812272018752992"
"109600","0.044291071249172094","0.044291071249172094","0.044291071249172094"
"109800","0.04665111416950822","0.04665111416950822","0.04665111416950822"
"110000","0.047988723190501334","0.047988723190501334","0.047988723190501334"
"110200","0.04625700892880559","0.04625700892880559","0.04625700892880559"
"110400","0.043539135213941337","0.043539135213941337","0.043539135213941337"
"110600","0.04607906609307975","0.04607906609307975","0.04607906609307975"
"110800","0.05032080452889204","0.05032080452889204","0.05032080452889204"
"111000","0.048500681649893525","0.048500681649893525","0.048500681649893525"
"111200","0.04696491596288979","0.04696491596288979","0.04696491596288979"
"111400","0.04662163040600717","0.04662163040600717","0.04662163040600717"
"111600","0.044849754190072415","0.044849754190072415","0.044849754190072415"
"111800","0.04765544669702649","0.04765544669702649","0.04765544669702649"
"112000","0.045905954809859394","0.045905954809859394","0.045905954809859394"
"112200","0.046241487367078664","0.046241487367078664","0.046241487367078664"
"112400","0.04647046201862395","0.04647046201862395","0.04647046201862395"
"112600","0.04515723899006843","0.04515723899006843","0.04515723899006843"
"112800","0.047139921793714165","0.047139921793714165","0.047139921793714165"
"113000","0.044976492966525256","0.044976492966525256","0.044976492966525256"
"113200","0.04563104630447924","0.04563104630447924","0.04563104630447924"
"113400","0.045421796352602545","0.045421796352602545","0.045421796352602545"
"113600","0.047311294618994","0.047311294618994","0.047311294618994"
"113800","0.0455246926471591","0.0455246926471591","0.0455246926471591"
"114000","0.04698821255937219","0.04698821255937219","0.04698821255937219"
"114200","0.04567555368412286","0.04567555368412286","0.04567555368412286"
"114400","0.04506864598020911","0.04506864598020911","0.04506864598020911"
"114600","0.04694741311948746","0.04694741311948746","0.04694741311948746"
"114800","0.04458674659021199","0.04458674659021199","0.04458674659021199"
"115000","0.04414349313825369","0.04414349313825369","0.04414349313825369"
"115200","0.04582544348202646","0.04582544348202646","0.04582544348202646"
"115400","0.04442130553536117","0.04442130553536117","0.04442130553536117"
"115600","0.04429637926630676","0.04429637926630676","0.04429637926630676"
"115800","0.045486821550875904","0.045486821550875904","0.045486821550875904"
"116000","0.046066258838400244","0.046066258838400244","0.046066258838400244"
"116200","0.04413375292904675","0.04413375292904675","0.04413375292904675"
"116400","0.044796467162668704","0.044796467162668704","0.044796467162668704"
"116600","0.04523757085204125","0.04523757085204125","0.04523757085204125"
"116800","0.04608592784963548","0.04608592784963548","0.04608592784963548"
"117000","0.04261491301469505","0.04261491301469505","0.04261491301469505"
"117200","0.0436674250010401","0.0436674250010401","0.0436674250010401"
"117400","0.044595388816669586","0.044595388816669586","0.044595388816669586"
"117600","0.04496178487315774","0.04496178487315774","0.04496178487315774"
"117800","0.04518702224362642","0.04518702224362642","0.04518702224362642"
"118000","0.04416091764345765","0.04416091764345765","0.04416091764345765"
"118200","0.043952241456136104","0.043952241456136104","0.043952241456136104"
"118400","0.0455960313603282","0.0455960313603282","0.0455960313603282"
"118600","0.04568379043601453","0.04568379043601453","0.04568379043601453"
"118800","0.044714627382345495","0.044714627382345495","0.044714627382345495"
"119000","0.04317033578641713","0.04317033578641713","0.04317033578641713"
"119200","0.04500480852788314","0.04500480852788314","0.04500480852788314"
"119400","0.04213028945028782","0.04213028945028782","0.04213028945028782"
"119600","0.04327155346050859","0.04327155346050859","0.04327155346050859"
"119800","0.04309302692301571","0.04309302692301571","0.04309302692301571"
"120000","0.04346323165111244","0.04346323165111244","0.04346323165111244"
"120200","0.04680127532687038","0.04680127532687038","0.04680127532687038"
"120400","0.04375870998948812","0.04375870998948812","0.04375870998948812"
"120600","0.04428344115614891","0.04428344115614891","0.04428344115614891"
"120800","0.04367291901260614","0.04367291901260614","0.04367291901260614"
"121000","0.04558532618917525","0.04558532618917525","0.04558532618917525"
"121200","0.04511170180048794","0.04511170180048794","0.04511170180048794"
"121400","0.04595072885975242","0.04595072885975242","0.04595072885975242"
"121600","0.043824972519651055","0.043824972519651055","0.043824972519651055"
"121800","0.043946943888440726","0.043946943888440726","0.043946943888440726"
"122000","0.043857277128845455","0.043857277128845455","0.043857277128845455"
"122200","0.04377807087264955","0.04377807087264955","0.04377807087264955"
"122400","0.04352352187037468","0.04352352187037468","0.04352352187037468"
"122600","0.043967902474105355","0.043967902474105355","0.043967902474105355"
"122800","0.04461727322079241","0.04461727322079241","0.04461727322079241"
"123000","0.04247991997748613","0.04247991997748613","0.04247991997748613"
"123200","0.04264787851832807","0.04264787851832807","0.04264787851832807"
"123400","0.04383859462570399","0.04383859462570399","0.04383859462570399"
"123600","0.04274519064463675","0.04274519064463675","0.04274519064463675"
"123800","0.04342030436731875","0.04342030436731875","0.04342030436731875"
"124000","0.04321536188013852","0.04321536188013852","0.04321536188013852"
"124200","0.04615598603151739","0.04615598603151739","0.04615598603151739"
"124400","0.043982728850096464","0.043982728850096464","0.043982728850096464"
"124600","0.04366227716207504","0.04366227716207504","0.04366227716207504"
"124800","0.04310146785341203","0.04310146785341203","0.04310146785341203"
"125000","0.04452022623736411","0.04452022623736411","0.04452022623736411"
"125200","0.04335537437349558","0.04335537437349558","0.04335537437349558"
"125400","0.0440114745311439","0.0440114745311439","0.0440114745311439"
"125600","0.04225468696095049","0.04225468696095049","0.04225468696095049"
"125800","0.043286426467821","0.043286426467821","0.043286426467821"
"126000","0.043687866968102756","0.043687866968102756","0.043687866968102756"
"126200","0.043763108449056745","0.043763108449056745","0.043763108449056745"
"126400","0.04187441188842058","0.04187441188842058","0.04187441188842058"
"126600","0.04227257487829775","0.04227257487829775","0.04227257487829775"
"126800","0.04175171274226159","0.04175171274226159","0.04175171274226159"
"127000","0.04207983170170337","0.04207983170170337","0.04207983170170337"
"127200","0.042851764792576436","0.042851764792576436","0.042851764792576436"
"127400","0.04494191744364798","0.04494191744364798","0.04494191744364798"
"127600","0.04244318582117557","0.04244318582117557","0.04244318582117557"
"127800","0.04228992203250528","0.04228992203250528","0.04228992203250528"
"128000","0.04125767120160163","0.04125767120160163","0.04125767120160163"
"128200","0.04219369816593826","0.04219369816593826","0.04219369816593826"
"128400","0.042958898367360235","0.042958898367360235","0.042958898367360235"
"128600","0.04226690978743136","0.04226690978743136","0.04226690978743136"
"128800","0.041089464426040646","0.041089464426040646","0.041089464426040646"
"129000","0.04296205582097173","0.04296205582097173","0.04296205582097173"
"129200","0.0432108963187784","0.0432108963187784","0.0432108963187784"
"129400","0.04274012902751565","0.04274012902751565","0.04274012902751565"
"129600","0.04181819807738066","0.04181819807738066","0.04181819807738066"
"129800","0.04307086487300694","0.04307086487300694","0.04307086487300694"
"130000","0.041852150564081966","0.041852150564081966","0.041852150564081966"
"130200","0.04024296183604747","0.04024296183604747","0.04024296183604747"
"130400","0.04225563823245466","0.04225563823245466","0.04225563823245466"
"130600","0.04029235877096653","0.04029235877096653","0.04029235877096653"
"130800","0.04196869721636176","0.04196869721636176","0.04196869721636176"
"131000","0.04212757028639316","0.04212757028639316","0.04212757028639316"
"131200","0.04093086280860007","0.04093086280860007","0.04093086280860007"
"131400","0.04117420812137425","0.04117420812137425","0.04117420812137425"
"131600","0.04247795585542917","0.04247795585542917","0.04247795585542917"
"131800","0.041184289194643495","0.041184289194643495","0.041184289194643495"
"132000","0.04360015536658466","0.04360015536658466","0.04360015536658466"
"132200","0.04065920678898692","0.04065920678898692","0.04065920678898692"
"132400","0.04436678091529757","0.04436678091529757","0.04436678091529757"
"132600","0.04270935682579875","0.04270935682579875","0.04270935682579875"
"132800","0.04144211890175939","0.04144211890175939","0.04144211890175939"
"133000","0.04109682568348944","0.04109682568348944","0.04109682568348944"
"133200","0.04020570083521306","0.04020570083521306","0.04020570083521306"
"133400","0.0420648655667901","0.0420648655667901","0.0420648655667901"
"133600","0.04190173918846995","0.04190173918846995","0.04190173918846995"
"133800","0.04291063250042498","0.04291063250042498","0.04291063250042498"
"134000","0.043292482132092115","0.043292482132092115","0.043292482132092115"
"134200","0.04058595220092684","0.04058595220092684","0.04058595220092684"
"134400","0.04053499854635447","0.04053499854635447","0.04053499854635447"
"134600","0.04296508603729308","0.04296508603729308","0.04296508603729308"
"134800","0.0388502788823098","0.0388502788823098","0.0388502788823098"
"135000","0.04152874201536179","0.04152874201536179","0.04152874201536179"
"135200","0.040837724707089365","0.040837724707089365","0.040837724707089365"
"135400","0.04081963299773633","0.04081963299773633","0.04081963299773633"
"135600","0.04045388465747237","0.04045388465747237","0.04045388465747237"
"135800","0.04285667570307851","0.04285667570307851","0.04285667570307851"
"136000","0.04045748808886856","0.04045748808886856","0.04045748808886856"
"136200","0.03958637888543308","0.03958637888543308","0.03958637888543308"
"136400","0.04135983250103891","0.04135983250103891","0.04135983250103891"
"136600","0.040130693167448044","0.040130693167448044","0.040130693167448044"
"136800","0.03958829648792744","0.03958829648792744","0.03958829648792744"
"137000","0.039549105963669715","0.039549105963669715","0.039549105963669715"
"137200","0.04205764900892973","0.04205764900892973","0.04205764900892973"
"137400","0.04063485715072602","0.04063485715072602","0.04063485715072602"
"137600","0.040151178976520895","0.040151178976520895","0.040151178976520895"
"137800","0.040663841883651915","0.040663841883651915","0.040663841883651915"
"138000","0.042433368917554615","0.042433368917554615","0.042433368917554615"
"138200","0.04252262285910547","0.04252262285910547","0.04252262285910547"
"138400","0.04179580170661211","0.04179580170661211","0.04179580170661211"
"138600","0.04114150162786245","0.04114150162786245","0.04114150162786245"
"138800","0.040583448288962244","0.040583448288962244","0.040583448288962244"
"139000","0.03992241128347814","0.03992241128347814","0.03992241128347814"
"139200","0.03892884402535856","0.03892884402535856","0.03892884402535856"
"139400","0.04074940579012036","0.04074940579012036","0.04074940579012036"
"139600","0.040706004593521354","0.040706004593521354","0.040706004593521354"
"139800","0.04146061132661998","0.04146061132661998","0.04146061132661998"
"140000","0.04224583024159074","0.04224583024159074","0.04224583024159074"
"140200","0.04026975146029144","0.04026975146029144","0.04026975146029144"
"140400","0.03905442456714809","0.03905442456714809","0.03905442456714809"
"140600","0.03879157384857535","0.03879157384857535","0.03879157384857535"
"140800","0.03807850792072713","0.03807850792072713","0.03807850792072713"
"141000","0.041561095812357965","0.041561095812357965","0.041561095812357965"
"141200","0.03976209836080671","0.03976209836080671","0.03976209836080671"
"141400","0.04032081428915262","0.04032081428915262","0.04032081428915262"
"141600","0.038857451681979","0.038857451681979","0.038857451681979"
"141800","0.03869637392926961","0.03869637392926961","0.03869637392926961"
"142000","0.04249149032868445","0.04249149032868445","0.04249149032868445"
"142200","0.04006902981549501","0.04006902981549501","0.04006902981549501"
"142400","0.04054386741947383","0.04054386741947383","0.04054386741947383"
"142600","0.03885063897818327","0.03885063897818327","0.03885063897818327"
"142800","0.040651168962940576","0.040651168962940576","0.040651168962940576"
"143000","0.03982963534072041","0.03982963534072041","0.03982963534072041"
"143200","0.04013061576522887","0.04013061576522887","0.04013061576522887"
"143400","0.0389126838510856","0.0389126838510856","0.0389126838510856"
"143600","0.039884740766137836","0.039884740766137836","0.039884740766137836"
"143800","0.03832350667566061","0.03832350667566061","0.03832350667566061"
"144000","0.039367548669688404","0.039367548669688404","0.039367548669688404"
"144200","0.04235754897817969","0.04235754897817969","0.04235754897817969"
"144400","0.04235671570990235","0.04235671570990235","0.04235671570990235"
"144600","0.040219135396182534","0.040219135396182534","0.040219135396182534"
"144800","0.039423314332962034","0.039423314332962034","0.039423314332962034"
"145000","0.03836177275981754","0.03836177275981754","0.03836177275981754"
"145200","0.03875263536348939","0.03875263536348939","0.03875263536348939"
"145400","0.03824858467560262","0.03824858467560262","0.03824858467560262"
"145600","0.03941917982883751","0.03941917982883751","0.03941917982883751"
"145800","0.03775526376906782","0.03775526376906782","0.03775526376906782"
"146000","0.03925016766414046","0.03925016766414046","0.03925016766414046"
"146200","0.03905507737770677","0.03905507737770677","0.03905507737770677"
"146400","0.03716365249361843","0.03716365249361843","0.03716365249361843"
"146600","0.03904605864081532","0.03904605864081532","0.03904605864081532"
"146800","0.04157533321995288","0.04157533321995288","0.04157533321995288"
"147000","0.041706925248727204","0.041706925248727204","0.041706925248727204"
"147200","0.03826530298218131","0.03826530298218131","0.03826530298218131"
"147400","0.03823625164106488","0.03823625164106488","0.03823625164106488"
"147600","0.03987418865785003","0.03987418865785003","0.03987418865785003"
"147800","0.03938815656118095","0.03938815656118095","0.03938815656118095"
"148000","0.04099946056259796","0.04099946056259796","0.04099946056259796"
"148200","0.0390621874993667","0.0390621874993667","0.0390621874993667"
"148400","0.040477185323834416","0.040477185323834416","0.040477185323834416"
"148600","0.03934239368885756","0.03934239368885756","0.03934239368885756"
"148800","0.03891306885518134","0.03891306885518134","0.03891306885518134"
"149000","0.03790705483872443","0.03790705483872443","0.03790705483872443"
"149200","0.038635431667789814","0.038635431667789814","0.038635431667789814"
"149400","0.03853433242999017","0.03853433242999017","0.03853433242999017"
"149600","0.039438671232201156","0.039438671232201156","0.039438671232201156"
"149800","0.03939088441431522","0.03939088441431522","0.03939088441431522"
"150000","0.041393079133704304","0.041393079133704304","0.041393079133704304"
"150200","0.03714809389784932","0.03714809389784932","0.03714809389784932"
"150400","0.03815089313313365","0.03815089313313365","0.03815089313313365"
"150600","0.0382702497113496","0.0382702497113496","0.0382702497113496"
"150800","0.03654093271587044","0.03654093271587044","0.03654093271587044"
"151000","0.03778838022146374","0.03778838022146374","0.03778838022146374"
"151200","0.03851751370355487","0.03851751370355487","0.03851751370355487"
"151400","0.03757417564745993","0.03757417564745993","0.03757417564745993"
"151600","0.0380096269864589","0.0380096269864589","0.0380096269864589"
"151800","0.03684278453234583","0.03684278453234583","0.03684278453234583"
"152000","0.037900662301108244","0.037900662301108244","0.037900662301108244"
"152200","0.039427710180170834","0.039427710180170834","0.039427710180170834"
"152400","0.03646699108183384","0.03646699108183384","0.03646699108183384"
"152600","0.03833542754873633","0.03833542754873633","0.03833542754873633"
"152800","0.037239885837771","0.037239885837771","0.037239885837771"
"153000","0.03788329141680151","0.03788329141680151","0.03788329141680151"
"153200","0.03718022137880325","0.03718022137880325","0.03718022137880325"
"153400","0.039301241231150925","0.039301241231150925","0.039301241231150925"
"153600","0.038087250697426495","0.038087250697426495","0.038087250697426495"
"153800","0.037533399360254405","0.037533399360254405","0.037533399360254405"
"154000","0.03781447584275156","0.03781447584275156","0.03781447584275156"
"154200","0.03746063126716763","0.03746063126716763","0.03746063126716763"
"154400","0.03876830440014601","0.03876830440014601","0.03876830440014601"
"154600","0.037780735082924365","0.037780735082924365","0.037780735082924365"
"154800","0.040313475914299485","0.040313475914299485","0.040313475914299485"
"155000","0.037556038363836704","0.037556038363836704","0.037556038363836704"
"155200","0.037688792804256084","0.037688792804256084","0.037688792804256084"
"155400","0.03718906322494149","0.03718906322494149","0.03718906322494149"
"155600","0.036742541233543306","0.036742541233543306","0.036742541233543306"
"155800","0.03676773195154965","0.03676773195154965","0.03676773195154965"
"156000","0.03640972156077624","0.03640972156077624","0.03640972156077624"
"156200","0.03866106805857271","0.03866106805857271","0.03866106805857271"
"156400","0.03961610643193126","0.03961610643193126","0.03961610643193126"
"156600","0.03749530718661845","0.03749530718661845","0.03749530718661845"
"156800","0.0376588892005384","0.0376588892005384","0.0376588892005384"
"157000","0.03654193668160587","0.03654193668160587","0.03654193668160587"
"157200","0.03745968317147344","0.03745968317147344","0.03745968317147344"
"157400","0.03693659782409668","0.03693659782409668","0.03693659782409668"
"157600","0.03704621109180153","0.03704621109180153","0.03704621109180153"
"157800","0.03729659073520452","0.03729659073520452","0.03729659073520452"
"158000","0.03775493435095996","0.03775493435095996","0.03775493435095996"
"158200","0.03861095479223877","0.03861095479223877","0.03861095479223877"
"158400","0.039232246591709555","0.039232246591709555","0.039232246591709555"
"158600","0.036744450745172796","0.036744450745172796","0.036744450745172796"
"158800","0.03639825228601694","0.03639825228601694","0.03639825228601694"
"159000","0.03705707363318652","0.03705707363318652","0.03705707363318652"
"159200","0.037372456579469145","0.037372456579469145","0.037372456579469145"
"159400","0.036043642181903125","0.036043642181903125","0.036043642181903125"
"159600","0.037309558209963144","0.037309558209963144","0.037309558209963144"
"159800","0.03722683658823371","0.03722683658823371","0.03722683658823371"
"160000","0.0374612379912287","0.0374612379912287","0.0374612379912287"
"160200","0.037675777678377924","0.037675777678377924","0.037675777678377924"
"160400","0.036925529134459796","0.036925529134459796","0.036925529134459796"
"160600","0.03759939440526068","0.03759939440526068","0.03759939440526068"
"160800","0.03752947070170194","0.03752947070170194","0.03752947070170194"
"161000","0.03669999562669545","0.03669999562669545","0.03669999562669545"
"161200","0.03664256714750081","0.03664256714750081","0.03664256714750081"
"161400","0.03666067346930504","0.03666067346930504","0.03666067346930504"
"161600","0.038410552977584306","0.038410552977584306","0.038410552977584306"
"161800","0.03638772425241768","0.03638772425241768","0.03638772425241768"
"162000","0.035518591646105054","0.035518591646105054","0.035518591646105054"
"162200","0.03575932345818728","0.03575932345818728","0.03575932345818728"
"162400","0.040551476604305206","0.040551476604305206","0.040551476604305206"
"162600","0.03744069747626781","0.03744069747626781","0.03744069747626781"
"162800","0.03807001632638276","0.03807001632638276","0.03807001632638276"
"163000","0.036740051531232894","0.036740051531232894","0.036740051531232894"
"163200","0.03657697464339435","0.03657697464339435","0.03657697464339435"
"163400","0.036197982183657586","0.036197982183657586","0.036197982183657586"
"163600","0.03589992159977555","0.03589992159977555","0.03589992159977555"
"163800","0.03676013638265431","0.03676013638265431","0.03676013638265431"
"164000","0.03521820477209985","0.03521820477209985","0.03521820477209985"
"164200","0.03838647330645472","0.03838647330645472","0.03838647330645472"
"164400","0.03553424225654453","0.03553424225654453","0.03553424225654453"
"164600","0.03638551512733102","0.03638551512733102","0.03638551512733102"
"164800","0.03706826034002006","0.03706826034002006","0.03706826034002006"
"165000","0.036917703822255135","0.036917703822255135","0.036917703822255135"
"165200","0.03672999636270106","0.03672999636270106","0.03672999636270106"
"165400","0.03856676531024277","0.03856676531024277","0.03856676531024277"
"165600","0.03665194869041443","0.03665194869041443","0.03665194869041443"
"165800","0.03670892527326942","0.03670892527326942","0.03670892527326942"
"166000","0.03522993729449809","0.03522993729449809","0.03522993729449809"
"166200","0.03679886751342565","0.03679886751342565","0.03679886751342565"
"166400","0.03757368734572083","0.03757368734572083","0.03757368734572083"
"166600","0.036704953680746256","0.036704953680746256","0.036704953680746256"
"166800","0.035561388032510875","0.035561388032510875","0.035561388032510875"
"167000","0.03585278460290283","0.03585278460290283","0.03585278460290283"
"167200","0.035561016271822156","0.035561016271822156","0.035561016271822156"
"167400","0.03777058454230428","0.03777058454230428","0.03777058454230428"
"167600","0.03653543992433697","0.03653543992433697","0.03653543992433697"
"167800","0.0374818303482607","0.0374818303482607","0.0374818303482607"
"168000","0.03674089073901996","0.03674089073901996","0.03674089073901996"
"168200","0.03610455398913473","0.03610455398913473","0.03610455398913473"
"168400","0.03526253211311996","0.03526253211311996","0.03526253211311996"
"168600","0.035159735595807436","0.035159735595807436","0.035159735595807436"
"168800","0.03537528287619352","0.03537528287619352","0.03537528287619352"
"169000","0.03502497867215425","0.03502497867215425","0.03502497867215425"
"169200","0.036367493239231406","0.036367493239231406","0.036367493239231406"
"169400","0.035007501812651755","0.035007501812651755","0.035007501812651755"
"169600","0.03495372935663909","0.03495372935663909","0.03495372935663909"
"169800","0.03616112149786204","0.03616112149786204","0.03616112149786204"
"170000","0.0350698896497488","0.0350698896497488","0.0350698896497488"
"170200","0.0344793167617172","0.0344793167617172","0.0344793167617172"
"170400","0.036850188453681765","0.036850188453681765","0.036850188453681765"
"170600","0.03625821403693408","0.03625821403693408","0.03625821403693408"
"170800","0.035015567396767436","0.035015567396767436","0.035015567396767436"
"171000","0.03722910531330854","0.03722910531330854","0.03722910531330854"
"171200","0.03607886706013232","0.03607886706013232","0.03607886706013232"
"171400","0.0364157905196771","0.0364157905196771","0.0364157905196771"
"171600","0.03541065364144742","0.03541065364144742","0.03541065364144742"
"171800","0.03594942467520013","0.03594942467520013","0.03594942467520013"
"172000","0.03502202580682933","0.03502202580682933","0.03502202580682933"
"172200","0.036719820233993235","0.036719820233993235","0.036719820233993235"
"172400","0.03578265525400639","0.03578265525400639","0.03578265525400639"
"172600","0.03379763216711581","0.03379763216711581","0.03379763216711581"
"172800","0.036088994364254175","0.036088994364254175","0.036088994364254175"
"173000","0.03562660771422088","0.03562660771422088","0.03562660771422088"
"173200","0.036245799055323005","0.036245799055323005","0.036245799055323005"
"173400","0.03700069992337376","0.03700069992337376","0.03700069992337376"
"173600","0.035485962913371624","0.035485962913371624","0.035485962913371624"
"173800","0.03401470911689103","0.03401470911689103","0.03401470911689103"
